user_id,event_time,alpha_2,alpha_3,flag,name,numeric,official_name,os,brand,model,model_number,specification,event_type,location,user_action_detail,session_number,localization_id,ga_session_id,value,state,engagement_time_msec,current_progress,event_origin,place,selection,analytics_storage,browser,install_store,user_params
WFJF1xaNUbmXAXfo,2023-12-07 03:20:30.141,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
m8m2wqCt6nAhRH4f,2023-12-07 03:20:31.822,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,8,X,Long Press,,Viewed Article,,en,{{ga-sid}},84.0,1.0,10652.0,,auto,34.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 8, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'Yfd6Xk49bA7Q'}"
dppDih7zRssa2TwN,2023-12-07 03:21:11.149,BE,BEL,ud83cudde7ud83cuddea,Belgium,56,Kingdom of Belgium,iOS,Apple,iPhone,13,X,Long Press,Feed,,,en,,58.0,6.0,98596.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 13, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'QcworCgavB90'}"
eeUFLErp1oDHIbsk,2023-12-07 03:22:25.076,AT,AUT,ud83cudde6ud83cuddf9,Austria,40,Republic of Austria,iOS,Apple,iPhone,11,X,Click,,Checked Notifications,,en,,26.0,2.0,39024.0,,auto,3.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 11, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'aZpnhf74I7Ne'}"
m8m2wqCt6nAhRH4f,2023-12-07 03:23:50.383,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,8,X,App Opened,,,,es,,70.0,8.0,92365.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 8, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'Yfd6Xk49bA7Q'}"
WFJF1xaNUbmXAXfo,2023-12-07 03:24:08.395,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
WFJF1xaNUbmXAXfo,2023-12-07 03:25:26.732,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
76zqNkHdxN8zCzm5,2023-12-07 03:28:17.652,BE,BEL,ud83cudde7ud83cuddea,Belgium,56,Kingdom of Belgium,iOS,Apple,iPhone,8,Max,Content Viewed,Feed,,,es,,77.0,0.0,65309.0,,auto,3.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 8, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'QdczKJBvhnBP'}"
m8m2wqCt6nAhRH4f,2023-12-07 03:28:53.904,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,8,X,Swipe,Content Page,,,en,,82.0,4.0,80818.0,,auto,34.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 8, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'Yfd6Xk49bA7Q'}"
WFJF1xaNUbmXAXfo,2023-12-07 03:30:34.583,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
m8m2wqCt6nAhRH4f,2023-12-07 03:32:53.587,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,8,X,Double Tap,,,-1,es,,19.0,5.0,75354.0,,auto,34.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 8, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'Yfd6Xk49bA7Q'}"
WFJF1xaNUbmXAXfo,2023-12-07 03:33:42.727,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
dppDih7zRssa2TwN,2023-12-07 03:36:34.134,BE,BEL,ud83cudde7ud83cuddea,Belgium,56,Kingdom of Belgium,iOS,Apple,iPhone,13,X,Scroll,Content Page,Viewed Article,,en,,92.0,6.0,17735.0,,auto,8.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 13, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'QcworCgavB90'}"
76zqNkHdxN8zCzm5,2023-12-07 03:39:11.740,BE,BEL,ud83cudde7ud83cuddea,Belgium,56,Kingdom of Belgium,iOS,Apple,iPhone,8,Max,Scroll,,,,en,,47.0,7.0,6458.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 8, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'QdczKJBvhnBP'}"
YuJOfAVRdHPJBN7C,2023-12-07 03:39:28.416,BE,BEL,ud83cudde7ud83cuddea,Belgium,56,Kingdom of Belgium,iOS,Apple,iPhone,12,Max,Long Press,,Clicked Advertisement,,en,,28.0,2.0,14696.0,,auto,34.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 12, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'UcqZAE7w9LdH'}"
WFJF1xaNUbmXAXfo,2023-12-07 03:39:56.390,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
WFJF1xaNUbmXAXfo,2023-12-07 03:42:31.847,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
eeUFLErp1oDHIbsk,2023-12-07 03:43:26.923,AT,AUT,ud83cudde6ud83cuddf9,Austria,40,Republic of Austria,iOS,Apple,iPhone,11,X,Content Viewed,Feed,Viewed Article,,en,,48.0,1.0,57232.0,,auto,8.0,1.0,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 11, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'aZpnhf74I7Ne'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:43:43.405,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Long Press,,Clicked Advertisement,,es,,43.0,1.0,3063.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:43:54.645,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Swipe,Home Screen,,,es,,64.0,4.0,52164.0,,auto,3.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:44:17.962,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Content Shared,Search Results,,,en,,96.0,5.0,5867.0,,auto,34.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:44:33.207,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,App Opened,Notifications,,,es,,24.0,5.0,96212.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
YuJOfAVRdHPJBN7C,2023-12-07 03:46:11.351,BE,BEL,ud83cudde7ud83cuddea,Belgium,56,Kingdom of Belgium,iOS,Apple,iPhone,12,Max,Search Initiated,,,,es,,66.0,8.0,10228.0,,auto,3.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 12, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'UcqZAE7w9LdH'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:47:57.216,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Double Tap,,,,en,,49.0,8.0,40692.0,,auto,3.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
eeUFLErp1oDHIbsk,2023-12-07 03:48:31.931,AT,AUT,ud83cudde6ud83cuddf9,Austria,40,Republic of Austria,iOS,Apple,iPhone,11,X,App Closed,,Viewed User Profile,,en,,38.0,5.0,4741.0,,auto,3.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 11, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'aZpnhf74I7Ne'}"
WFJF1xaNUbmXAXfo,2023-12-07 03:49:37.539,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:49:44.069,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Swipe,Content Page,Clicked Advertisement,,en,,53.0,6.0,86741.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
m8m2wqCt6nAhRH4f,2023-12-07 03:50:19.807,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,8,X,App Opened,,Clicked Advertisement,,es,,52.0,7.0,53725.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 8, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'Yfd6Xk49bA7Q'}"
WFJF1xaNUbmXAXfo,2023-12-07 03:50:23.303,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:51:13.340,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Swipe,,Viewed User Profile,,es,,43.0,0.0,20303.0,,auto,34.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:52:36.831,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Long Press,,,,es,,44.0,9.0,51781.0,,auto,3.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
WFJF1xaNUbmXAXfo,2023-12-07 03:53:00.455,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
WFJF1xaNUbmXAXfo,2023-12-07 03:53:30.268,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:53:52.820,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Search Initiated,,Clicked Advertisement,-1,en,,81.0,5.0,10715.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:54:01.997,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Click,,,,es,,86.0,6.0,22427.0,,auto,3.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:54:09.931,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Swipe,,Viewed User Profile,,en,,84.0,4.0,96534.0,,auto,8.0,1.0,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
m8m2wqCt6nAhRH4f,2023-12-07 03:56:08.048,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,8,X,Swipe,Notifications,,,en,,50.0,6.0,13428.0,,auto,8.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 8, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'Yfd6Xk49bA7Q'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:56:08.945,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Click,,,,en,,71.0,0.0,4616.0,,auto,34.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:58:10.399,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Content Shared,Settings,Searched,,es,,37.0,1.0,98251.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
m8m2wqCt6nAhRH4f,2023-12-07 03:58:31.416,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,8,X,Click,,Viewed Article,,en,,47.0,5.0,92085.0,,auto,8.0,1.0,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 8, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'Yfd6Xk49bA7Q'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:58:47.617,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Swipe,Search Results,Clicked Advertisement,,en,,43.0,7.0,44604.0,,auto,3.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 03:59:10.294,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,App Opened,Feed,Shared Content,-1,en,,68.0,3.0,76249.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 04:00:10.152,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Long Press,,Toggled Dark Mode,-1,en,,66.0,4.0,57469.0,,auto,3.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 04:01:14.282,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,App Opened,,,,en,,26.0,4.0,29964.0,,auto,34.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
mN9eJhM7ggQ7zkn5,2023-12-07 04:02:18.132,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,App Closed,,,,en,{{ga-sid}},44.0,0.0,30684.0,,auto,34.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
WFJF1xaNUbmXAXfo,2023-12-07 04:03:27.699,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,16,Ultra,,,,,,,,,,,,,,,,,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 16, 'specification': 'Ultra', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'eKJJQJRuyNmx'}"
m8m2wqCt6nAhRH4f,2023-12-07 04:03:34.607,CA,CAN,ud83cudde8ud83cudde6,Canada,124,,iOS,Apple,iPhone,8,X,Swipe,,,-1,en,{{ga-sid}},23.0,0.0,46832.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 8, 'specification': 'X', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'Yfd6Xk49bA7Q'}"
YuJOfAVRdHPJBN7C,2023-12-07 04:03:52.968,BE,BEL,ud83cudde7ud83cuddea,Belgium,56,Kingdom of Belgium,iOS,Apple,iPhone,12,Max,Double Tap,,,,es,,73.0,2.0,87689.0,,auto,-1.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 12, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'UcqZAE7w9LdH'}"
mN9eJhM7ggQ7zkn5,2023-12-07 04:03:53.853,CH,CHE,ud83cudde8ud83cudded,Switzerland,756,Swiss Confederation,iOS,Apple,iPhone,14,Max,Double Tap,Profile,,-1,en,,75.0,4.0,54243.0,,auto,34.0,,Yes,,Null,"{'os': 'iOS', 'brand': 'Apple', 'model': 'iPhone', 'model_number': 14, 'specification': 'Max', 'transaction_id': None, 'campaign_name': None, 'source': None, 'medium': None, 'term': None, 'context': None, 'gclid': None, 'dclid': None, 'srsltid': None, 'is_active_user': None, 'marketing_id': 'VgAAoRV34KY7'}"
